ruleNo,ruleID,ruleSeq,ruleName,Group,Type,Product Group,Product Sub Group,DisplayName
1,ruleNo1_1_ฝ้าทีบาร์,1,ฝ้าทีบาร์,แผ่นฝ้า,main,YG000-06,,ยิปซั่ม 60 x 60
1,ruleNo1_1_ฝ้าทีบาร์,2,ฝ้าทีบาร์,โครงคร่าว,main,CG03,,โครงทีซอย
1,ruleNo1_1_ฝ้าทีบาร์,3,ฝ้าทีบาร์,โครงคร่าว,main,CG04,,โครงทีเมน
1,ruleNo1_1_ฝ้าทีบาร์,4,ฝ้าทีบาร์,ฉนวน,sub,YG000-13,YS000-51,ฉนวนกันร้อน
1,ruleNo1_1_ฝ้าทีบาร์,5,ฝ้าทีบาร์,ฉนวน,sub,YG000-13,YS000-52,ฉนวนกันเสียง
1,ruleNo1_1_ฝ้าทีบาร์,6,ฝ้าทีบาร์,อุปกรณ์,sub,CG18,,ผ้าฉาบ
1,ruleNo1_1_ฝ้าทีบาร์,7,ฝ้าทีบาร์,อุปกรณ์,sub,CG30,,ปูนฉาบ
1,ruleNo1_1_ฝ้าทีบาร์,8,ฝ้าทีบาร์,อุปกรณ์,sub,CG43,,สีทาฝ้า
1,ruleNo1_1_ฝ้าทีบาร์,9,ฝ้าทีบาร์,อุปกรณ์,sub,CG43,,สีย้อมไม้
1,ruleNo1_1_ฝ้าทีบาร์,10,ฝ้าทีบาร์,อุปกรณ์,sub,CG20,,สกูร
1,ruleNo1_1_ฝ้าทีบาร์,11,ฝ้าทีบาร์,อุปกรณ์,sub,CG18,,ผ้าเทปแปะฉนวน
1,ruleNo1_1_ฝ้าทีบาร์,12,ฝ้าทีบาร์,เครื่องมือ,sub,CG19,,เกียงฉาบ
1,ruleNo1_1_ฝ้าทีบาร์,13,ฝ้าทีบาร์,เครื่องมือ,sub,CG26,,ลูกกลิ้งทาสี
1,ruleNo1_1_ฝ้าทีบาร์,14,ฝ้าทีบาร์,เครื่องมือ,sub,CG27,,อะไหล่ลูกกลิ้งทาสี
1,ruleNo1_1_ฝ้าทีบาร์,15,ฝ้าทีบาร์,เครื่องมือ,sub,CG25,,แปรงทาสี
1,ruleNo1_1_ฝ้าทีบาร์,16,ฝ้าทีบาร์,เครื่องมือ,sub,AS,S15,ปืนยิงกาวซิลิโคน
1,ruleNo1_1_ฝ้าทีบาร์,17,ฝ้าทีบาร์,เครื่องมือ,sub,AS,S16,ปืนยิงกาวซิลิโคน
1,ruleNo1_1_ฝ้าทีบาร์,18,ฝ้าทีบาร์,เครื่องมือ,sub,AS,S17,ปืนยิงกาวซิลิโคน
1,ruleNo1_1_ฝ้าทีบาร์,19,ฝ้าทีบาร์,เครื่องมือ,sub,AS,S18,ปืนยิงกาวซิลิโคน
1,ruleNo1_1_ฝ้าทีบาร์,20,ฝ้าทีบาร์,เครื่องมือ,sub,EG14,ESG13,อุปกรณ์เครื่องมือช่าง
1,ruleNo1_1_ฝ้าทีบาร์,21,ฝ้าทีบาร์,เครื่องมือ,sub,EG15,ESG13,อุปกรณ์เครื่องมือช่าง
1,ruleNo1_2_โครงคร่าวทีบาร์,1,โครงคร่าวทีบาร์,โครงคร่าว,main,CG03,,โครงทีซอย
1,ruleNo1_2_โครงคร่าวทีบาร์,2,โครงคร่าวทีบาร์,แผ่นฝ้า,main,YG000-06,,ยิปซั่ม 60 x 60
1,ruleNo1_2_โครงคร่าวทีบาร์,3,โครงคร่าวทีบาร์,แผ่นฝ้า,main,YG000-05,,ยิปซั่ม 60 x 60
1,ruleNo1_2_โครงคร่าวทีบาร์,4,โครงคร่าวทีบาร์,ฉนวน,sub,YG000-13,YS000-51,ฉนวนกันร้อน
1,ruleNo1_2_โครงคร่าวทีบาร์,5,โครงคร่าวทีบาร์,ฉนวน,sub,YG000-13,YS000-52,ฉนวนกันเสียง
1,ruleNo1_2_โครงคร่าวทีบาร์,6,โครงคร่าวทีบาร์,อุปกรณ์,sub,CG35,,ลวดแขวนท่อนบน
1,ruleNo1_2_โครงคร่าวทีบาร์,7,โครงคร่าวทีบาร์,อุปกรณ์,sub,CG34,,สปริงล็อก
1,ruleNo1_2_โครงคร่าวทีบาร์,8,โครงคร่าวทีบาร์,อุปกรณ์,sub,CG36,,ฉากยึดท้องพื้น
1,ruleNo1_2_โครงคร่าวทีบาร์,9,โครงคร่าวทีบาร์,อุปกรณ์,sub,CG20,CS034,พุกเหล็ก
1,ruleNo1_2_โครงคร่าวทีบาร์,10,โครงคร่าวทีบาร์,เครื่องมือ,sub,EG14,ESG13,อุปกรณ์เครื่องมือช่าง
1,ruleNo1_2_โครงคร่าวทีบาร์,11,โครงคร่าวทีบาร์,เครื่องมือ,sub,EG15,ESG13,อุปกรณ์เครื่องมือช่าง
1,ruleNo1_3_โครงคร่าวทีบาร์,1,โครงคร่าวทีบาร์,โครงคร่าว,main,CG04,,โครงทีเมน
1,ruleNo1_3_โครงคร่าวทีบาร์,2,โครงคร่าวทีบาร์,แผ่นฝ้า,main,YG000-06,,ยิปซั่ม 60 x 60
1,ruleNo1_3_โครงคร่าวทีบาร์,3,โครงคร่าวทีบาร์,แผ่นฝ้า,main,YG000-05,,ยิปซั่ม 60 x 60
1,ruleNo1_3_โครงคร่าวทีบาร์,4,โครงคร่าวทีบาร์,ฉนวน,sub,YG000-13,YS000-51,ฉนวนกันร้อน
1,ruleNo1_3_โครงคร่าวทีบาร์,5,โครงคร่าวทีบาร์,ฉนวน,sub,YG000-13,YS000-52,ฉนวนกันเสียง
1,ruleNo1_3_โครงคร่าวทีบาร์,6,โครงคร่าวทีบาร์,อุปกรณ์,sub,CG35,,ลวดแขวนท่อนบน
1,ruleNo1_3_โครงคร่าวทีบาร์,7,โครงคร่าวทีบาร์,อุปกรณ์,sub,CG34,,สปริงล็อก
1,ruleNo1_3_โครงคร่าวทีบาร์,8,โครงคร่าวทีบาร์,อุปกรณ์,sub,CG36,,ฉากยึดท้องพื้น
1,ruleNo1_3_โครงคร่าวทีบาร์,9,โครงคร่าวทีบาร์,อุปกรณ์,sub,CG20,CS034,พุกเหล็ก
1,ruleNo1_3_โครงคร่าวทีบาร์,10,โครงคร่าวทีบาร์,เครื่องมือ,sub,EG14,ESG13,อุปกรณ์เครื่องมือช่าง
1,ruleNo1_3_โครงคร่าวทีบาร์,11,โครงคร่าวทีบาร์,เครื่องมือ,sub,EG15,ESG13,อุปกรณ์เครื่องมือช่าง
5,ruleNo5_1_กระจกเงา,1,กระจกเงา,กระจก,main,MIRROR,,กระจกเงา
5,ruleNo5_1_กระจกเงา,2,กระจกเงา,กาวยาแนว,sub,ADH,S14,กาวตะปู
5,ruleNo5_1_กระจกเงา,3,กระจกเงา,กาวยาแนว,sub,ADH,S98,กาวตะปู
5,ruleNo5_1_กระจกเงา,4,กระจกเงา,เครื่องมือ,sub,AS,S15,ปืนยิงกาวซิลิโคน
5,ruleNo5_1_กระจกเงา,5,กระจกเงา,เครื่องมือ,sub,AS,S16,ปืนยิงกาวซิลิโคน
5,ruleNo5_1_กระจกเงา,6,กระจกเงา,เครื่องมือ,sub,AS,S17,ปืนยิงกาวซิลิโคน
5,ruleNo5_1_กระจกเงา,7,กระจกเงา,เครื่องมือ,sub,AS,S18,ปืนยิงกาวซิลิโคน
5,ruleNo5_2_กระจกลามิเนต,1,กระจกลามิเนต,กระจก,main,PROCESS,GP002,กระจกลามิเนต
5,ruleNo5_2_กระจกลามิเนต,2,กระจกลามิเนต,กาวยาแนว,sub,SIL,S08,กาวยาแนวซิลิโคน โครงการ (791/ 793/ 795)
5,ruleNo5_2_กระจกลามิเนต,3,กระจกลามิเนต,กาวยาแนว,sub,SIL,S09,กาวยาแนวซิลิโคน โครงการ (791/ 793/ 795)
5,ruleNo5_2_กระจกลามิเนต,4,กระจกลามิเนต,กาวยาแนว,sub,SIL,S10,กาวยาแนวซิลิโคน โครงการ (791/ 793/ 795)
5,ruleNo5_2_กระจกลามิเนต,5,กระจกลามิเนต,กาวยาแนว,sub,PU,,กาวยาแนวโพลียูรีเทน
5,ruleNo5_2_กระจกลามิเนต,6,กระจกลามิเนต,อุปกรณ์,sub,AS,S15,ปืนยิงกาวซิลิโคน
5,ruleNo5_2_กระจกลามิเนต,7,กระจกลามิเนต,อุปกรณ์,sub,AS,S16,ปืนยิงกาวซิลิโคน
5,ruleNo5_2_กระจกลามิเนต,8,กระจกลามิเนต,อุปกรณ์,sub,AS,S17,ปืนยิงกาวซิลิโคน
5,ruleNo5_2_กระจกลามิเนต,9,กระจกลามิเนต,อุปกรณ์,sub,AS,S18,ปืนยิงกาวซิลิโคน
5,ruleNo5_2_กระจกลามิเนต,10,กระจกลามิเนต,อุปกรณ์,sub,,,ตลับเมตร/ บักเต้า/ ค้อนยาง
5,ruleNo5_2_กระจกลามิเนต,11,กระจกลามิเนต,อุปกรณ์,sub,,,สว่าน/ ดอกสว่าน/ ไขควง/ พุก/ สกรู
5,ruleNo5_2_กระจกลามิเนต,12,กระจกลามิเนต,อุปกรณ์,sub,EG08,,บานพับ
5,ruleNo5_2_กระจกลามิเนต,13,กระจกลามิเนต,อุปกรณ์,sub,EG04,,มือจับ
5,ruleNo5_2_กระจกลามิเนต,14,กระจกลามิเนต,อุปกรณ์,sub,EG13,ESG12,ยางกันน้ำ
5,ruleNo5_2_กระจกลามิเนต,15,กระจกลามิเนต,อุปกรณ์,sub,EG03,,ลูกล้อประตู/หน้าต่าง
5,ruleNo5_2_กระจกลามิเนต,16,กระจกลามิเนต,อุปกรณ์,sub,,,เฟรมอลูมิเนียม/ รางเลื่อน
5,ruleNo5_2_กระจกลามิเนต,17,กระจกลามิเนต,อุปกรณ์,sub,,,แผ่นปิดรอยต่อ
5,ruleNo5_2_กระจกลามิเนต,18,กระจกลามิเนต,อุปกรณ์,sub,,,อุปกรณ์เจียรกระจก
5,ruleNo5_3_กระจกลามิเนต,1,กระจกลามิเนต,กระจก,main,PROCESS,GP024,กระจกลามิเนต
5,ruleNo5_3_กระจกลามิเนต,2,กระจกลามิเนต,กาวยาแนว,sub,SIL,S08,กาวยาแนวซิลิโคน โครงการ (791/ 793/ 795)
5,ruleNo5_3_กระจกลามิเนต,3,กระจกลามิเนต,กาวยาแนว,sub,SIL,S09,กาวยาแนวซิลิโคน โครงการ (791/ 793/ 795)
5,ruleNo5_3_กระจกลามิเนต,4,กระจกลามิเนต,กาวยาแนว,sub,SIL,S10,กาวยาแนวซิลิโคน โครงการ (791/ 793/ 795)
5,ruleNo5_3_กระจกลามิเนต,5,กระจกลามิเนต,กาวยาแนว,sub,PU,,กาวยาแนวโพลียูรีเทน
5,ruleNo5_3_กระจกลามิเนต,6,กระจกลามิเนต,อุปกรณ์,sub,AS,S15,ปืนยิงกาวซิลิโคน
5,ruleNo5_3_กระจกลามิเนต,7,กระจกลามิเนต,อุปกรณ์,sub,AS,S16,ปืนยิงกาวซิลิโคน
5,ruleNo5_3_กระจกลามิเนต,8,กระจกลามิเนต,อุปกรณ์,sub,AS,S17,ปืนยิงกาวซิลิโคน
5,ruleNo5_3_กระจกลามิเนต,9,กระจกลามิเนต,อุปกรณ์,sub,AS,S18,ปืนยิงกาวซิลิโคน
5,ruleNo5_3_กระจกลามิเนต,10,กระจกลามิเนต,อุปกรณ์,sub,,,ตลับเมตร/ บักเต้า/ ค้อนยาง
5,ruleNo5_3_กระจกลามิเนต,11,กระจกลามิเนต,อุปกรณ์,sub,,,สว่าน/ ดอกสว่าน/ ไขควง/ พุก/ สกรู
5,ruleNo5_3_กระจกลามิเนต,12,กระจกลามิเนต,อุปกรณ์,sub,EG08,,บานพับ
5,ruleNo5_3_กระจกลามิเนต,13,กระจกลามิเนต,อุปกรณ์,sub,EG04,,มือจับ
5,ruleNo5_3_กระจกลามิเนต,14,กระจกลามิเนต,อุปกรณ์,sub,EG13,ESG12,ยางกันน้ำ
5,ruleNo5_3_กระจกลามิเนต,15,กระจกลามิเนต,อุปกรณ์,sub,EG03,,ลูกล้อประตู/หน้าต่าง
5,ruleNo5_3_กระจกลามิเนต,16,กระจกลามิเนต,อุปกรณ์,sub,,,เฟรมอลูมิเนียม/ รางเลื่อน
5,ruleNo5_3_กระจกลามิเนต,17,กระจกลามิเนต,อุปกรณ์,sub,,,แผ่นปิดรอยต่อ
5,ruleNo5_3_กระจกลามิเนต,18,กระจกลามิเนต,อุปกรณ์,sub,,,อุปกรณ์เจียรกระจก
5,ruleNo5_4_กระจกเทมเปอร์,1,กระจกเทมเปอร์ (T/P),กระจก,main,PROCESS,GP001,กระจกเทมเปอร์
5,ruleNo5_4_กระจกเทมเปอร์,2,กระจกเทมเปอร์ (T/P),กาวยาแนว,sub,SIL,S08,กาวยาแนวซิลิโคน โครงการ (791/ 793/ 795)
5,ruleNo5_4_กระจกเทมเปอร์,3,กระจกเทมเปอร์ (T/P),กาวยาแนว,sub,SIL,S09,กาวยาแนวซิลิโคน โครงการ (791/ 793/ 795)
5,ruleNo5_4_กระจกเทมเปอร์,4,กระจกเทมเปอร์ (T/P),กาวยาแนว,sub,SIL,S10,กาวยาแนวซิลิโคน โครงการ (791/ 793/ 795)
5,ruleNo5_4_กระจกเทมเปอร์,5,กระจกเทมเปอร์ (T/P),กาวยาแนว,sub,PU,,กาวยาแนวโพลียูรีเทน
5,ruleNo5_4_กระจกเทมเปอร์,6,กระจกเทมเปอร์ (T/P),อุปกรณ์,sub,AS,S15,ปืนยิงกาวซิลิโคน
5,ruleNo5_4_กระจกเทมเปอร์,7,กระจกเทมเปอร์ (T/P),อุปกรณ์,sub,AS,S16,ปืนยิงกาวซิลิโคน
5,ruleNo5_4_กระจกเทมเปอร์,8,กระจกเทมเปอร์ (T/P),อุปกรณ์,sub,AS,S17,ปืนยิงกาวซิลิโคน
5,ruleNo5_4_กระจกเทมเปอร์,9,กระจกเทมเปอร์ (T/P),อุปกรณ์,sub,AS,S18,ปืนยิงกาวซิลิโคน
5,ruleNo5_4_กระจกเทมเปอร์,10,กระจกเทมเปอร์ (T/P),อุปกรณ์,sub,,,ตลับเมตร/ บักเต้า/ ค้อนยาง
5,ruleNo5_4_กระจกเทมเปอร์,11,กระจกเทมเปอร์ (T/P),อุปกรณ์,sub,,,สว่าน/ ดอกสว่าน/ ไขควง/ พุก/ สกรู
5,ruleNo5_4_กระจกเทมเปอร์,12,กระจกเทมเปอร์ (T/P),อุปกรณ์,sub,EG08,,บานพับ
5,ruleNo5_4_กระจกเทมเปอร์,13,กระจกเทมเปอร์ (T/P),อุปกรณ์,sub,EG04,,มือจับ
5,ruleNo5_4_กระจกเทมเปอร์,14,กระจกเทมเปอร์ (T/P),อุปกรณ์,sub,EG13,ESG12,ยางกันน้ำ
5,ruleNo5_4_กระจกเทมเปอร์,15,กระจกเทมเปอร์ (T/P),อุปกรณ์,sub,EG03,,ลูกล้อประตู/หน้าต่าง
5,ruleNo5_4_กระจกเทมเปอร์,16,กระจกเทมเปอร์ (T/P),อุปกรณ์,sub,,,เฟรมอลูมิเนียม/ รางเลื่อน
5,ruleNo5_4_กระจกเทมเปอร์,17,กระจกเทมเปอร์ (T/P),อุปกรณ์,sub,,,แผ่นปิดรอยต่อ
5,ruleNo5_4_กระจกเทมเปอร์,18,กระจกเทมเปอร์ (T/P),อุปกรณ์,sub,,,อุปกรณ์เจียรกระจก
5,ruleNo5_5_กระจกฉนวนอากาศ,1,กระจกฉนวนอากาศ,กระจก,main,PROCESS,GP003,กระจกฉนวนอากาศ
5,ruleNo5_5_กระจกฉนวนอากาศ,2,กระจกฉนวนอากาศ,กาวยาแนว,sub,SIL,S08,กาวยาแนวซิลิโคน โครงการ (791/ 793/ 795)
5,ruleNo5_5_กระจกฉนวนอากาศ,3,กระจกฉนวนอากาศ,กาวยาแนว,sub,SIL,S09,กาวยาแนวซิลิโคน โครงการ (791/ 793/ 795)
5,ruleNo5_5_กระจกฉนวนอากาศ,4,กระจกฉนวนอากาศ,กาวยาแนว,sub,SIL,S10,กาวยาแนวซิลิโคน โครงการ (791/ 793/ 795)
5,ruleNo5_5_กระจกฉนวนอากาศ,5,กระจกฉนวนอากาศ,อุปกรณ์,sub,,,เฟรมอลูมิเนียม
5,ruleNo5_5_กระจกฉนวนอากาศ,6,กระจกฉนวนอากาศ,อุปกรณ์,sub,,,แผ่นปิดรอยต่อ
5,ruleNo5_5_กระจกฉนวนอากาศ,7,กระจกฉนวนอากาศ,อุปกรณ์,sub,AS,S15,ปืนยิงกาวซิลิโคน
5,ruleNo5_5_กระจกฉนวนอากาศ,8,กระจกฉนวนอากาศ,อุปกรณ์,sub,AS,S16,ปืนยิงกาวซิลิโคน
5,ruleNo5_5_กระจกฉนวนอากาศ,9,กระจกฉนวนอากาศ,อุปกรณ์,sub,AS,S17,ปืนยิงกาวซิลิโคน
5,ruleNo5_5_กระจกฉนวนอากาศ,10,กระจกฉนวนอากาศ,อุปกรณ์,sub,AS,S18,ปืนยิงกาวซิลิโคน
5,ruleNo5_5_กระจกฉนวนอากาศ,11,กระจกฉนวนอากาศ,อุปกรณ์,sub,,,ตลับเมตร/ บักเต้า/ ค้อนยาง
5,ruleNo5_6_กระจกพ่นทราย,1,กระจกพ่นทราย(พ่นฝ้า),กระจก,main,SANDBLAST,,กระจกพ่นทราย
5,ruleNo5_6_กระจกพ่นทราย,2,กระจกพ่นทราย(พ่นฝ้า),กาวยาแนว,sub,SIL,S03,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_6_กระจกพ่นทราย,3,กระจกพ่นทราย(พ่นฝ้า),กาวยาแนว,sub,SIL,S04,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_6_กระจกพ่นทราย,4,กระจกพ่นทราย(พ่นฝ้า),เครื่องมือ,sub,AS,S15,ปืนยิงกาวซิลิโคน
5,ruleNo5_6_กระจกพ่นทราย,5,กระจกพ่นทราย(พ่นฝ้า),เครื่องมือ,sub,AS,S16,ปืนยิงกาวซิลิโคน
5,ruleNo5_6_กระจกพ่นทราย,6,กระจกพ่นทราย(พ่นฝ้า),เครื่องมือ,sub,AS,S17,ปืนยิงกาวซิลิโคน
5,ruleNo5_6_กระจกพ่นทราย,7,กระจกพ่นทราย(พ่นฝ้า),เครื่องมือ,sub,AS,S18,ปืนยิงกาวซิลิโคน
5,ruleNo5_7_กระจกมีเดีย,1,กระจกมีเดีย,กระจก,main,PROCESS,GP023,กระจกมีเดีย
5,ruleNo5_7_กระจกมีเดีย,2,กระจกมีเดีย,กาวยาแนว,sub,SIL,S03,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_7_กระจกมีเดีย,3,กระจกมีเดีย,กาวยาแนว,sub,SIL,S04,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_7_กระจกมีเดีย,4,กระจกมีเดีย,เครื่องมือ,sub,AS,S15,ปืนยิงกาวซิลิโคน
5,ruleNo5_7_กระจกมีเดีย,5,กระจกมีเดีย,เครื่องมือ,sub,AS,S16,ปืนยิงกาวซิลิโคน
5,ruleNo5_7_กระจกมีเดีย,6,กระจกมีเดีย,เครื่องมือ,sub,AS,S17,ปืนยิงกาวซิลิโคน
5,ruleNo5_7_กระจกมีเดีย,7,กระจกมีเดีย,เครื่องมือ,sub,AS,S18,ปืนยิงกาวซิลิโคน
5,ruleNo5_8_กระจกเคลือบสี,1,กระจกเคลือบสี,กระจก,main,PROCESS,GP010,กระจกเคลือบสี
5,ruleNo5_8_กระจกเคลือบสี,2,กระจกเคลือบสี,กาวยาแนว,sub,SIL,S03,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_8_กระจกเคลือบสี,3,กระจกเคลือบสี,กาวยาแนว,sub,SIL,S04,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_8_กระจกเคลือบสี,4,กระจกเคลือบสี,เครื่องมือ,sub,AS,S15,ปืนยิงกาวซิลิโคน
5,ruleNo5_8_กระจกเคลือบสี,5,กระจกเคลือบสี,เครื่องมือ,sub,AS,S16,ปืนยิงกาวซิลิโคน
5,ruleNo5_8_กระจกเคลือบสี,6,กระจกเคลือบสี,เครื่องมือ,sub,AS,S17,ปืนยิงกาวซิลิโคน
5,ruleNo5_8_กระจกเคลือบสี,7,กระจกเคลือบสี,เครื่องมือ,sub,AS,S18,ปืนยิงกาวซิลิโคน
5,ruleNo5_9_กระจกเคลือบสี,1,กระจกเคลือบสี,กระจก,main,PROCESS,GP011,กระจกเคลือบสี
5,ruleNo5_9_กระจกเคลือบสี,2,กระจกเคลือบสี,กาวยาแนว,sub,SIL,S03,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_9_กระจกเคลือบสี,3,กระจกเคลือบสี,กาวยาแนว,sub,SIL,S04,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_9_กระจกเคลือบสี,4,กระจกเคลือบสี,เครื่องมือ,sub,AS,S15,ปืนยิงกาวซิลิโคน
5,ruleNo5_9_กระจกเคลือบสี,5,กระจกเคลือบสี,เครื่องมือ,sub,AS,S16,ปืนยิงกาวซิลิโคน
5,ruleNo5_9_กระจกเคลือบสี,6,กระจกเคลือบสี,เครื่องมือ,sub,AS,S17,ปืนยิงกาวซิลิโคน
5,ruleNo5_9_กระจกเคลือบสี,7,กระจกเคลือบสี,เครื่องมือ,sub,AS,S18,ปืนยิงกาวซิลิโคน
5,ruleNo5_10_กระจกเคลือบสี,1,กระจกเคลือบสี,กระจก,main,PROCESS,GP012,กระจกเคลือบสี
5,ruleNo5_10_กระจกเคลือบสี,2,กระจกเคลือบสี,กาวยาแนว,sub,SIL,S03,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_10_กระจกเคลือบสี,3,กระจกเคลือบสี,กาวยาแนว,sub,SIL,S04,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_10_กระจกเคลือบสี,4,กระจกเคลือบสี,เครื่องมือ,sub,AS,S15,ปืนยิงกาวซิลิโคน
5,ruleNo5_10_กระจกเคลือบสี,5,กระจกเคลือบสี,เครื่องมือ,sub,AS,S16,ปืนยิงกาวซิลิโคน
5,ruleNo5_10_กระจกเคลือบสี,6,กระจกเคลือบสี,เครื่องมือ,sub,AS,S17,ปืนยิงกาวซิลิโคน
5,ruleNo5_10_กระจกเคลือบสี,7,กระจกเคลือบสี,เครื่องมือ,sub,AS,S18,ปืนยิงกาวซิลิโคน
5,ruleNo5_11_กระจกเคลือบสี,1,กระจกเคลือบสี,กระจก,main,PROCESS,GP013,กระจกเคลือบสี
5,ruleNo5_11_กระจกเคลือบสี,2,กระจกเคลือบสี,กาวยาแนว,sub,SIL,S03,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_11_กระจกเคลือบสี,3,กระจกเคลือบสี,กาวยาแนว,sub,SIL,S04,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_11_กระจกเคลือบสี,4,กระจกเคลือบสี,เครื่องมือ,sub,AS,S15,ปืนยิงกาวซิลิโคน
5,ruleNo5_11_กระจกเคลือบสี,5,กระจกเคลือบสี,เครื่องมือ,sub,AS,S16,ปืนยิงกาวซิลิโคน
5,ruleNo5_11_กระจกเคลือบสี,6,กระจกเคลือบสี,เครื่องมือ,sub,AS,S17,ปืนยิงกาวซิลิโคน
5,ruleNo5_11_กระจกเคลือบสี,7,กระจกเคลือบสี,เครื่องมือ,sub,AS,S18,ปืนยิงกาวซิลิโคน
5,ruleNo5_12_กระจกเคลือบสี,1,กระจกเคลือบสี,กระจก,main,PROCESS,GP014,กระจกเคลือบสี
5,ruleNo5_12_กระจกเคลือบสี,2,กระจกเคลือบสี,กาวยาแนว,sub,SIL,S03,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_12_กระจกเคลือบสี,3,กระจกเคลือบสี,กาวยาแนว,sub,SIL,S04,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_12_กระจกเคลือบสี,4,กระจกเคลือบสี,เครื่องมือ,sub,AS,S15,ปืนยิงกาวซิลิโคน
5,ruleNo5_12_กระจกเคลือบสี,5,กระจกเคลือบสี,เครื่องมือ,sub,AS,S16,ปืนยิงกาวซิลิโคน
5,ruleNo5_12_กระจกเคลือบสี,6,กระจกเคลือบสี,เครื่องมือ,sub,AS,S17,ปืนยิงกาวซิลิโคน
5,ruleNo5_12_กระจกเคลือบสี,7,กระจกเคลือบสี,เครื่องมือ,sub,AS,S18,ปืนยิงกาวซิลิโคน
5,ruleNo5_13_กระจกเคลือบสี,1,กระจกเคลือบสี,กระจก,main,PROCESS,GP015,กระจกเคลือบสี
5,ruleNo5_13_กระจกเคลือบสี,2,กระจกเคลือบสี,กาวยาแนว,sub,SIL,S03,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_13_กระจกเคลือบสี,3,กระจกเคลือบสี,กาวยาแนว,sub,SIL,S04,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_13_กระจกเคลือบสี,4,กระจกเคลือบสี,เครื่องมือ,sub,AS,S15,ปืนยิงกาวซิลิโคน
5,ruleNo5_13_กระจกเคลือบสี,5,กระจกเคลือบสี,เครื่องมือ,sub,AS,S16,ปืนยิงกาวซิลิโคน
5,ruleNo5_13_กระจกเคลือบสี,6,กระจกเคลือบสี,เครื่องมือ,sub,AS,S17,ปืนยิงกาวซิลิโคน
5,ruleNo5_13_กระจกเคลือบสี,7,กระจกเคลือบสี,เครื่องมือ,sub,AS,S18,ปืนยิงกาวซิลิโคน
5,ruleNo5_14_กระจกเคลือบสี,1,กระจกเคลือบสี,กระจก,main,PROCESS,GP016,กระจกเคลือบสี
5,ruleNo5_14_กระจกเคลือบสี,2,กระจกเคลือบสี,กาวยาแนว,sub,SIL,S03,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_14_กระจกเคลือบสี,3,กระจกเคลือบสี,กาวยาแนว,sub,SIL,S04,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_14_กระจกเคลือบสี,4,กระจกเคลือบสี,เครื่องมือ,sub,AS,S15,ปืนยิงกาวซิลิโคน
5,ruleNo5_14_กระจกเคลือบสี,5,กระจกเคลือบสี,เครื่องมือ,sub,AS,S16,ปืนยิงกาวซิลิโคน
5,ruleNo5_14_กระจกเคลือบสี,6,กระจกเคลือบสี,เครื่องมือ,sub,AS,S17,ปืนยิงกาวซิลิโคน
5,ruleNo5_14_กระจกเคลือบสี,7,กระจกเคลือบสี,เครื่องมือ,sub,AS,S18,ปืนยิงกาวซิลิโคน
5,ruleNo5_15_กระจกฟิวส์,1,กระจกฟิวส์,กระจก,main,PROCESS,GP020,กระจกฟิวส์
5,ruleNo5_15_กระจกฟิวส์,2,กระจกฟิวส์,กาวยาแนว,sub,SIL,S03,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_15_กระจกฟิวส์,3,กระจกฟิวส์,กาวยาแนว,sub,SIL,S04,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_15_กระจกฟิวส์,4,กระจกฟิวส์,เครื่องมือ,sub,AS,S15,ปืนยิงกาวซิลิโคน
5,ruleNo5_15_กระจกฟิวส์,5,กระจกฟิวส์,เครื่องมือ,sub,AS,S16,ปืนยิงกาวซิลิโคน
5,ruleNo5_15_กระจกฟิวส์,6,กระจกฟิวส์,เครื่องมือ,sub,AS,S17,ปืนยิงกาวซิลิโคน
5,ruleNo5_15_กระจกฟิวส์,7,กระจกฟิวส์,เครื่องมือ,sub,AS,S18,ปืนยิงกาวซิลิโคน
5,ruleNo5_16_กระจกสะท้อนแสง,1,กระจกสะท้อนแสง,กระจก,main,REFLECTIVE,,กระจกสะท้อนแสง 
5,ruleNo5_16_กระจกสะท้อนแสง,2,กระจกสะท้อนแสง,กาวยาแนว,sub,SIL,S03,กาวยาแนวซิลิโคนไม่มีกรด
